sno,Date,Store ID,Product ID,Category,Region,Units Sold,Price,Weather Condition,Competitor Pricing,Seasonality,Demand,Revenue,Month
8685,2022-03-28,S005,P0006,Groceries,North,108,68.1,Rainy,62.17,Spring,161,7354.799999999999,2022-03
8686,2022-03-28,S005,P0007,Groceries,North,123,66.7,Rainy,72.44,Spring,123,8204.1,2022-03
8687,2022-03-28,S005,P0008,Groceries,North,52,62.26,Rainy,69.76,Spring,129,3237.52,2022-03
8688,2022-03-28,S005,P0009,Groceries,North,43,74.74,Rainy,81.68,Spring,44,3213.82,2022-03
8689,2022-03-28,S005,P0010,Groceries,North,145,72.32,Rainy,67.02,Spring,182,10486.4,2022-03
8690,2022-03-28,S005,P0011,Electronics,North,79,60.32,Rainy,72.73,Spring,76,4765.28,2022-03
8691,2022-03-28,S005,P0012,Furniture,North,36,91.24,Rainy,100.91,Spring,58,3284.64,2022-03
8692,2022-03-28,S005,P0013,Groceries,North,62,67.62,Rainy,59.82,Spring,85,4192.4400000000005,2022-03
8693,2022-03-28,S005,P0014,Furniture,North,72,167.02,Rainy,176.92,Spring,77,12025.44,2022-03
8694,2022-03-28,S005,P0015,Groceries,North,43,43.3,Rainy,41.93,Spring,71,1861.9,2022-03
8695,2022-03-28,S005,P0016,Toys,North,102,39.54,Rainy,35.05,Spring,152,4033.08,2022-03
8696,2022-03-28,S005,P0017,Toys,North,67,27.54,Rainy,29.64,Spring,88,1845.18,2022-03
8697,2022-03-28,S005,P0018,Clothing,North,82,19.86,Rainy,18.18,Spring,84,1628.52,2022-03
8698,2022-03-28,S005,P0019,Furniture,North,56,147.32,Rainy,136.51,Spring,76,8249.92,2022-03
8699,2022-03-28,S005,P0020,Toys,North,108,29.15,Rainy,32.45,Spring,128,3148.2,2022-03
8700,2022-03-29,S001,P0001,Electronics,North,130,83.15,Sunny,90.6,Spring,161,10809.5,2022-03
8701,2022-03-29,S001,P0002,Clothing,North,63,67.96,Sunny,71.82,Spring,142,4281.48,2022-03
8702,2022-03-29,S001,P0003,Clothing,North,165,59.83,Sunny,71.06,Spring,138,9871.95,2022-03
8703,2022-03-29,S001,P0004,Electronics,North,105,113.73,Sunny,101.33,Spring,95,11941.65,2022-03
8704,2022-03-29,S001,P0005,Groceries,North,54,55.25,Sunny,61.93,Spring,77,2983.5,2022-03
8705,2022-03-29,S001,P0006,Toys,North,148,43.92,Sunny,42.76,Spring,134,6500.16,2022-03
8706,2022-03-29,S001,P0007,Groceries,North,81,24.1,Sunny,21.11,Spring,74,1952.1,2022-03
8707,2022-03-29,S001,P0008,Electronics,North,103,53.65,Sunny,47.3,Spring,153,5525.95,2022-03
8708,2022-03-29,S001,P0009,Clothing,North,98,99.11,Sunny,105.03,Spring,146,9712.78,2022-03
8709,2022-03-29,S001,P0010,Furniture,North,75,145.56,Sunny,144.22,Spring,112,10917.0,2022-03
8710,2022-03-29,S001,P0011,Furniture,North,103,187.74,Sunny,164.48,Spring,102,19337.22,2022-03
8711,2022-03-29,S001,P0012,Groceries,North,39,90.32,Sunny,85.25,Spring,144,3522.48,2022-03
8712,2022-03-29,S001,P0013,Toys,North,172,43.33,Sunny,39.97,Spring,186,7452.759999999999,2022-03
8713,2022-03-29,S001,P0014,Groceries,North,39,58.39,Sunny,69.91,Spring,65,2277.21,2022-03
8714,2022-03-29,S001,P0015,Toys,North,81,17.74,Sunny,19.07,Spring,126,1436.9399999999998,2022-03
8715,2022-03-29,S001,P0016,Groceries,North,125,50.71,Sunny,44.99,Spring,191,6338.75,2022-03
8716,2022-03-29,S001,P0017,Toys,North,69,18.28,Sunny,21.6,Spring,63,1261.3200000000002,2022-03
8717,2022-03-29,S001,P0018,Groceries,North,84,63.44,Sunny,74.1,Spring,111,5328.96,2022-03
8718,2022-03-29,S001,P0019,Furniture,North,60,106.52,Sunny,125.52,Spring,73,6391.2,2022-03
8719,2022-03-29,S001,P0020,Furniture,North,32,112.11,Sunny,105.08,Spring,45,3587.52,2022-03
8720,2022-03-29,S002,P0001,Groceries,South,113,77.27,Cloudy,81.77,Spring,99,8731.51,2022-03
8721,2022-03-29,S002,P0002,Toys,South,126,33.0,Cloudy,30.84,Spring,111,4158.0,2022-03
8722,2022-03-29,S002,P0003,Groceries,South,140,90.8,Cloudy,88.5,Spring,153,12712.0,2022-03
8723,2022-03-29,S002,P0004,Groceries,South,74,42.03,Cloudy,38.31,Spring,114,3110.2200000000003,2022-03
8724,2022-03-29,S002,P0005,Electronics,South,143,106.08,Cloudy,94.59,Spring,139,15169.44,2022-03
8725,2022-03-29,S002,P0006,Clothing,South,50,75.77,Cloudy,65.56,Spring,124,3788.5,2022-03
8726,2022-03-29,S002,P0007,Toys,South,85,27.53,Cloudy,33.17,Spring,85,2340.05,2022-03
8727,2022-03-29,S002,P0008,Groceries,South,58,22.64,Cloudy,26.29,Spring,75,1313.12,2022-03
8728,2022-03-29,S002,P0009,Groceries,South,67,65.93,Cloudy,56.5,Spring,99,4417.31,2022-03
8729,2022-03-29,S002,P0010,Groceries,South,139,112.03,Cloudy,99.91,Spring,158,15572.17,2022-03
8730,2022-03-29,S002,P0011,Groceries,South,124,96.24,Cloudy,111.91,Spring,135,11933.76,2022-03
8731,2022-03-29,S002,P0012,Electronics,South,166,75.32,Cloudy,81.47,Spring,141,12503.12,2022-03
8732,2022-03-29,S002,P0013,Groceries,South,78,23.03,Cloudy,25.95,Spring,109,1796.34,2022-03
8733,2022-03-29,S002,P0014,Electronics,South,98,113.17,Cloudy,104.79,Spring,82,11090.66,2022-03
8734,2022-03-29,S002,P0015,Clothing,South,51,69.92,Cloudy,64.96,Spring,86,3565.92,2022-03
8735,2022-03-29,S002,P0016,Clothing,South,18,65.59,Cloudy,56.1,Spring,17,1180.62,2022-03
8736,2022-03-29,S002,P0017,Toys,South,54,18.07,Cloudy,20.49,Spring,82,975.78,2022-03
8737,2022-03-29,S002,P0018,Clothing,South,97,33.2,Cloudy,32.73,Spring,135,3220.4,2022-03
8738,2022-03-29,S002,P0019,Clothing,South,100,84.23,Cloudy,74.83,Spring,84,8423.0,2022-03
8739,2022-03-29,S002,P0020,Furniture,South,77,143.31,Cloudy,158.81,Spring,104,11034.87,2022-03
8740,2022-03-29,S003,P0001,Toys,East,87,16.47,Cloudy,19.49,Spring,104,1432.89,2022-03
8741,2022-03-29,S003,P0002,Groceries,East,40,49.81,Cloudy,46.81,Spring,63,1992.4,2022-03
8742,2022-03-29,S003,P0003,Electronics,East,78,87.62,Cloudy,87.62,Spring,74,6834.360000000001,2022-03
8743,2022-03-29,S003,P0004,Groceries,East,106,25.17,Cloudy,23.54,Spring,143,2668.02,2022-03
8744,2022-03-29,S003,P0005,Toys,East,93,23.92,Cloudy,21.02,Spring,96,2224.56,2022-03
8745,2022-03-29,S003,P0006,Toys,East,78,47.08,Cloudy,43.79,Spring,137,3672.24,2022-03
8746,2022-03-29,S003,P0007,Groceries,East,69,15.36,Cloudy,18.47,Spring,81,1059.84,2022-03
8747,2022-03-29,S003,P0008,Clothing,East,70,128.95,Cloudy,117.82,Spring,113,9026.5,2022-03
8748,2022-03-29,S003,P0009,Groceries,East,84,53.16,Cloudy,45.21,Spring,109,4465.44,2022-03
8749,2022-03-29,S003,P0010,Groceries,East,62,33.93,Cloudy,30.54,Spring,57,2103.66,2022-03
8750,2022-03-29,S003,P0011,Electronics,East,124,143.59,Cloudy,134.74,Spring,126,17805.16,2022-03
8751,2022-03-29,S003,P0012,Furniture,East,45,92.31,Cloudy,108.45,Spring,56,4153.95,2022-03
8752,2022-03-29,S003,P0013,Groceries,East,163,94.69,Cloudy,82.36,Spring,169,15434.47,2022-03
8753,2022-03-29,S003,P0014,Groceries,East,121,111.15,Cloudy,100.46,Spring,149,13449.15,2022-03
8754,2022-03-29,S003,P0015,Groceries,East,100,97.06,Cloudy,117.5,Spring,128,9706.0,2022-03
8755,2022-03-29,S003,P0016,Electronics,East,107,100.65,Cloudy,100.55,Spring,113,10769.55,2022-03
8756,2022-03-29,S003,P0017,Furniture,East,103,118.76,Cloudy,128.5,Spring,98,12232.28,2022-03
8757,2022-03-29,S003,P0018,Furniture,East,76,152.1,Cloudy,146.09,Spring,95,11559.6,2022-03
8758,2022-03-29,S003,P0019,Groceries,East,59,52.82,Cloudy,62.24,Spring,85,3116.38,2022-03
8759,2022-03-29,S003,P0020,Clothing,East,141,94.0,Cloudy,85.04,Spring,156,13254.0,2022-03
8760,2022-03-29,S004,P0001,Groceries,West,109,11.46,Rainy,10.62,Spring,92,1249.14,2022-03
8761,2022-03-29,S004,P0002,Groceries,West,59,16.07,Rainy,18.35,Spring,62,948.13,2022-03
8762,2022-03-29,S004,P0003,Furniture,West,60,139.48,Rainy,128.95,Spring,89,8368.8,2022-03
8763,2022-03-29,S004,P0004,Groceries,West,120,58.29,Rainy,53.1,Spring,142,6994.8,2022-03
8764,2022-03-29,S004,P0005,Clothing,West,65,68.72,Rainy,62.84,Spring,78,4466.8,2022-03
8765,2022-03-29,S004,P0006,Groceries,West,128,38.96,Rainy,33.8,Spring,118,4986.88,2022-03
8766,2022-03-29,S004,P0007,Groceries,West,94,27.12,Rainy,25.53,Spring,81,2549.28,2022-03
8767,2022-03-29,S004,P0008,Furniture,West,54,85.11,Rainy,83.75,Spring,50,4595.94,2022-03
8768,2022-03-29,S004,P0009,Clothing,West,43,102.34,Rainy,101.74,Spring,61,4400.62,2022-03
8769,2022-03-29,S004,P0010,Groceries,West,133,29.39,Rainy,26.64,Spring,157,3908.87,2022-03
8770,2022-03-29,S004,P0011,Clothing,West,117,69.6,Rainy,64.51,Spring,128,8143.199999999999,2022-03
8771,2022-03-29,S004,P0012,Electronics,West,106,121.57,Rainy,109.22,Spring,96,12886.42,2022-03
8772,2022-03-29,S004,P0013,Groceries,West,151,22.69,Rainy,26.2,Spring,129,3426.19,2022-03
8773,2022-03-29,S004,P0014,Furniture,West,56,153.13,Rainy,170.55,Spring,50,8575.279999999999,2022-03
8774,2022-03-29,S004,P0015,Furniture,West,42,90.51,Rainy,83.06,Spring,56,3801.42,2022-03
8775,2022-03-29,S004,P0016,Furniture,West,49,109.9,Rainy,101.71,Spring,70,5385.1,2022-03
8776,2022-03-29,S004,P0017,Clothing,West,117,99.56,Rainy,97.02,Spring,102,11648.52,2022-03
8777,2022-03-29,S004,P0018,Furniture,West,38,129.11,Rainy,154.29,Spring,43,4906.18,2022-03
8778,2022-03-29,S004,P0019,Clothing,West,70,60.46,Rainy,53.16,Spring,98,4232.2,2022-03
8779,2022-03-29,S004,P0020,Furniture,West,73,119.36,Rainy,102.0,Spring,64,8713.28,2022-03
8780,2022-03-29,S005,P0001,Groceries,North,133,12.81,Sunny,14.54,Spring,118,1703.73,2022-03
8781,2022-03-29,S005,P0002,Electronics,North,159,55.58,Sunny,49.01,Spring,177,8837.22,2022-03
8782,2022-03-29,S005,P0003,Toys,North,85,31.87,Sunny,29.34,Spring,95,2708.9500000000003,2022-03
8783,2022-03-29,S005,P0004,Groceries,North,137,7.72,Sunny,9.22,Spring,115,1057.64,2022-03
8784,2022-03-29,S005,P0005,Groceries,North,101,15.59,Sunny,16.7,Spring,116,1574.59,2022-03
8785,2022-03-29,S005,P0006,Groceries,North,130,66.99,Sunny,80.25,Spring,136,8708.699999999999,2022-03
8786,2022-03-29,S005,P0007,Groceries,North,88,92.55,Sunny,80.4,Spring,119,8144.4,2022-03
8787,2022-03-29,S005,P0008,Groceries,North,89,68.78,Sunny,68.24,Spring,145,6121.42,2022-03
8788,2022-03-29,S005,P0009,Groceries,North,180,121.81,Sunny,119.65,Spring,180,21925.8,2022-03
8789,2022-03-29,S005,P0010,Groceries,North,124,73.87,Sunny,65.03,Spring,169,9159.88,2022-03
8790,2022-03-29,S005,P0011,Electronics,North,76,69.19,Sunny,82.3,Spring,67,5258.44,2022-03
8791,2022-03-29,S005,P0012,Furniture,North,88,136.96,Sunny,157.97,Spring,91,12052.48,2022-03
8792,2022-03-29,S005,P0013,Groceries,North,69,67.43,Sunny,74.25,Spring,100,4652.67,2022-03
8793,2022-03-29,S005,P0014,Furniture,North,87,182.18,Sunny,218.6,Spring,102,15849.66,2022-03
8794,2022-03-29,S005,P0015,Groceries,North,102,61.69,Sunny,54.59,Spring,149,6292.38,2022-03
8795,2022-03-29,S005,P0016,Toys,North,74,34.79,Sunny,40.04,Spring,93,2574.46,2022-03
8796,2022-03-29,S005,P0017,Toys,North,174,44.95,Sunny,39.4,Spring,173,7821.3,2022-03
8797,2022-03-29,S005,P0018,Clothing,North,102,20.0,Sunny,19.11,Spring,86,2040.0,2022-03
8798,2022-03-29,S005,P0019,Furniture,North,117,147.97,Sunny,169.32,Spring,107,17312.49,2022-03
8799,2022-03-29,S005,P0020,Toys,North,99,35.3,Sunny,35.13,Spring,137,3494.7,2022-03
8800,2022-03-30,S001,P0001,Electronics,North,73,61.77,Cloudy,74.22,Spring,82,4509.21,2022-03
8801,2022-03-30,S001,P0002,Clothing,North,141,78.4,Cloudy,70.42,Spring,155,11054.4,2022-03
8802,2022-03-30,S001,P0003,Clothing,North,115,68.22,Cloudy,74.61,Spring,167,7845.3,2022-03
8803,2022-03-30,S001,P0004,Electronics,North,136,110.0,Cloudy,132.72,Spring,134,14960.0,2022-03
8804,2022-03-30,S001,P0005,Groceries,North,63,54.63,Cloudy,53.1,Spring,90,3441.69,2022-03
8805,2022-03-30,S001,P0006,Toys,North,57,37.8,Cloudy,36.92,Spring,71,2154.6,2022-03
8806,2022-03-30,S001,P0007,Groceries,North,87,25.78,Cloudy,22.99,Spring,109,2242.86,2022-03
8807,2022-03-30,S001,P0008,Electronics,North,57,37.88,Cloudy,42.02,Spring,61,2159.1600000000003,2022-03
8808,2022-03-30,S001,P0009,Clothing,North,114,107.08,Cloudy,95.49,Spring,137,12207.12,2022-03
8809,2022-03-30,S001,P0010,Furniture,North,97,131.4,Cloudy,127.76,Spring,81,12745.8,2022-03
8810,2022-03-30,S001,P0011,Furniture,North,35,147.88,Cloudy,171.39,Spring,50,5175.8,2022-03
8811,2022-03-30,S001,P0012,Groceries,North,152,96.52,Cloudy,92.35,Spring,131,14671.04,2022-03
8812,2022-03-30,S001,P0013,Toys,North,78,33.31,Cloudy,30.54,Spring,112,2598.1800000000003,2022-03
8813,2022-03-30,S001,P0014,Groceries,North,52,69.09,Cloudy,62.35,Spring,68,3592.6800000000003,2022-03
8814,2022-03-30,S001,P0015,Toys,North,138,17.41,Cloudy,19.09,Spring,156,2402.58,2022-03
8815,2022-03-30,S001,P0016,Groceries,North,97,41.82,Cloudy,46.65,Spring,121,4056.54,2022-03
8816,2022-03-30,S001,P0017,Toys,North,72,24.34,Cloudy,23.95,Spring,116,1752.48,2022-03
8817,2022-03-30,S001,P0018,Groceries,North,97,59.76,Cloudy,68.01,Spring,109,5796.72,2022-03
8818,2022-03-30,S001,P0019,Furniture,North,106,107.99,Cloudy,122.54,Spring,92,11446.94,2022-03
8819,2022-03-30,S001,P0020,Furniture,North,67,111.69,Cloudy,132.05,Spring,86,7483.23,2022-03
8820,2022-03-30,S002,P0001,Groceries,South,100,80.05,Cloudy,86.74,Spring,110,8005.0,2022-03
8821,2022-03-30,S002,P0002,Toys,South,130,36.33,Cloudy,31.73,Spring,142,4722.9,2022-03
8822,2022-03-30,S002,P0003,Groceries,South,172,90.77,Cloudy,96.06,Spring,152,15612.44,2022-03
8823,2022-03-30,S002,P0004,Groceries,South,229,52.43,Cloudy,47.36,Spring,192,12006.47,2022-03
8824,2022-03-30,S002,P0005,Electronics,South,113,95.83,Cloudy,106.66,Spring,106,10828.79,2022-03
8825,2022-03-30,S002,P0006,Clothing,South,72,59.66,Cloudy,57.91,Spring,68,4295.52,2022-03
8826,2022-03-30,S002,P0007,Toys,South,128,28.56,Cloudy,32.87,Spring,111,3655.68,2022-03
8827,2022-03-30,S002,P0008,Groceries,South,83,27.26,Cloudy,25.68,Spring,115,2262.58,2022-03
8828,2022-03-30,S002,P0009,Groceries,South,74,55.33,Cloudy,52.59,Spring,79,4094.42,2022-03
8829,2022-03-30,S002,P0010,Groceries,South,102,88.44,Cloudy,81.3,Spring,113,9020.88,2022-03
8830,2022-03-30,S002,P0011,Groceries,South,90,88.28,Cloudy,100.14,Spring,91,7945.2,2022-03
8831,2022-03-30,S002,P0012,Electronics,South,113,66.64,Cloudy,61.72,Spring,102,7530.32,2022-03
8832,2022-03-30,S002,P0013,Groceries,South,133,22.63,Cloudy,22.38,Spring,121,3009.79,2022-03
8833,2022-03-30,S002,P0014,Electronics,South,73,110.83,Cloudy,106.71,Spring,61,8090.59,2022-03
8834,2022-03-30,S002,P0015,Clothing,South,64,63.15,Cloudy,55.86,Spring,71,4041.6,2022-03
8835,2022-03-30,S002,P0016,Clothing,South,75,78.49,Cloudy,67.12,Spring,76,5886.75,2022-03
8836,2022-03-30,S002,P0017,Toys,South,71,22.6,Cloudy,26.61,Spring,118,1604.6,2022-03
8837,2022-03-30,S002,P0018,Clothing,South,67,27.65,Cloudy,31.45,Spring,109,1852.55,2022-03
8838,2022-03-30,S002,P0019,Clothing,South,36,69.63,Cloudy,84.02,Spring,46,2506.68,2022-03
8839,2022-03-30,S002,P0020,Furniture,South,0,110.19,Cloudy,121.05,Spring,59,0.0,2022-03
8840,2022-03-30,S003,P0001,Toys,East,111,18.75,Cloudy,16.49,Spring,113,2081.25,2022-03
8841,2022-03-30,S003,P0002,Groceries,East,145,62.06,Cloudy,67.23,Spring,147,8998.7,2022-03
8842,2022-03-30,S003,P0003,Electronics,East,102,97.09,Cloudy,96.55,Spring,104,9903.18,2022-03
8843,2022-03-30,S003,P0004,Groceries,East,35,18.19,Cloudy,16.07,Spring,33,636.6500000000001,2022-03
8844,2022-03-30,S003,P0005,Toys,East,46,18.49,Cloudy,18.29,Spring,40,850.54,2022-03
8845,2022-03-30,S003,P0006,Toys,East,107,44.4,Cloudy,40.9,Spring,135,4750.8,2022-03
8846,2022-03-30,S003,P0007,Groceries,East,148,19.26,Cloudy,16.89,Spring,135,2850.48,2022-03
8847,2022-03-30,S003,P0008,Clothing,East,51,96.63,Cloudy,102.33,Spring,59,4928.13,2022-03
8848,2022-03-30,S003,P0009,Groceries,East,66,51.38,Cloudy,48.79,Spring,82,3391.0800000000004,2022-03
8849,2022-03-30,S003,P0010,Groceries,East,109,40.59,Cloudy,43.67,Spring,125,4424.31,2022-03
8850,2022-03-30,S003,P0011,Electronics,East,106,113.32,Cloudy,127.67,Spring,101,12011.92,2022-03
8851,2022-03-30,S003,P0012,Furniture,East,44,91.71,Cloudy,88.65,Spring,55,4035.24,2022-03
8852,2022-03-30,S003,P0013,Groceries,East,143,80.9,Cloudy,94.06,Spring,131,11568.7,2022-03
8853,2022-03-30,S003,P0014,Groceries,East,127,101.84,Cloudy,107.52,Spring,120,12933.68,2022-03
8854,2022-03-30,S003,P0015,Groceries,East,93,109.02,Cloudy,114.78,Spring,150,10138.86,2022-03
8855,2022-03-30,S003,P0016,Electronics,East,89,110.88,Cloudy,103.38,Spring,110,9868.32,2022-03
8856,2022-03-30,S003,P0017,Furniture,East,58,131.12,Cloudy,122.57,Spring,81,7604.96,2022-03
8857,2022-03-30,S003,P0018,Furniture,East,54,127.79,Cloudy,147.78,Spring,90,6900.660000000001,2022-03
8858,2022-03-30,S003,P0019,Groceries,East,103,56.17,Cloudy,51.12,Spring,88,5785.51,2022-03
8859,2022-03-30,S003,P0020,Clothing,East,109,68.11,Cloudy,72.48,Spring,101,7423.99,2022-03
8860,2022-03-30,S004,P0001,Groceries,West,92,10.21,Rainy,12.22,Spring,105,939.32,2022-03
8861,2022-03-30,S004,P0002,Groceries,West,113,19.78,Rainy,19.67,Spring,107,2235.1400000000003,2022-03
8862,2022-03-30,S004,P0003,Furniture,West,33,119.75,Rainy,118.26,Spring,35,3951.75,2022-03
8863,2022-03-30,S004,P0004,Groceries,West,84,50.27,Rainy,58.99,Spring,93,4222.68,2022-03
8864,2022-03-30,S004,P0005,Clothing,West,90,75.65,Rainy,73.07,Spring,91,6808.500000000001,2022-03
8865,2022-03-30,S004,P0006,Groceries,West,150,36.54,Rainy,41.9,Spring,131,5481.0,2022-03
8866,2022-03-30,S004,P0007,Groceries,West,65,25.72,Rainy,29.53,Spring,66,1671.8,2022-03
8867,2022-03-30,S004,P0008,Furniture,West,38,89.51,Rainy,88.32,Spring,63,3401.38,2022-03
8868,2022-03-30,S004,P0009,Clothing,West,30,90.76,Rainy,108.26,Spring,31,2722.8,2022-03
8869,2022-03-30,S004,P0010,Groceries,West,104,28.5,Rainy,30.59,Spring,145,2964.0,2022-03
8870,2022-03-30,S004,P0011,Clothing,West,86,53.72,Rainy,50.21,Spring,80,4619.92,2022-03
8871,2022-03-30,S004,P0012,Electronics,West,79,116.81,Rainy,108.08,Spring,84,9227.99,2022-03
8872,2022-03-30,S004,P0013,Groceries,West,150,22.34,Rainy,26.73,Spring,161,3351.0,2022-03
8873,2022-03-30,S004,P0014,Furniture,West,23,135.61,Rainy,129.5,Spring,34,3119.03,2022-03
8874,2022-03-30,S004,P0015,Furniture,West,42,91.6,Rainy,82.12,Spring,59,3847.2,2022-03
8875,2022-03-30,S004,P0016,Furniture,West,58,97.51,Rainy,115.56,Spring,52,5655.58,2022-03
8876,2022-03-30,S004,P0017,Clothing,West,71,85.83,Rainy,99.91,Spring,73,6093.93,2022-03
8877,2022-03-30,S004,P0018,Furniture,West,54,148.76,Rainy,158.15,Spring,81,8033.039999999999,2022-03
8878,2022-03-30,S004,P0019,Clothing,West,130,63.82,Rainy,73.62,Spring,131,8296.6,2022-03
8879,2022-03-30,S004,P0020,Furniture,West,58,118.13,Rainy,107.88,Spring,61,6851.54,2022-03
8880,2022-03-30,S005,P0001,Groceries,North,61,10.97,Cloudy,10.23,Spring,87,669.1700000000001,2022-03
8881,2022-03-30,S005,P0002,Electronics,North,60,32.22,Cloudy,38.92,Spring,54,1933.2,2022-03
8882,2022-03-30,S005,P0003,Toys,North,69,29.47,Cloudy,33.55,Spring,87,2033.43,2022-03
8883,2022-03-30,S005,P0004,Groceries,North,112,8.61,Cloudy,10.05,Spring,134,964.32,2022-03
8884,2022-03-30,S005,P0005,Groceries,North,122,18.79,Cloudy,20.75,Spring,144,2292.38,2022-03
8885,2022-03-30,S005,P0006,Groceries,North,94,53.65,Cloudy,63.56,Spring,82,5043.099999999999,2022-03
8886,2022-03-30,S005,P0007,Groceries,North,93,82.68,Cloudy,89.01,Spring,100,7689.240000000001,2022-03
8887,2022-03-30,S005,P0008,Groceries,North,74,51.71,Cloudy,56.84,Spring,72,3826.54,2022-03
8888,2022-03-30,S005,P0009,Groceries,North,61,83.61,Cloudy,79.35,Spring,74,5100.21,2022-03
8889,2022-03-30,S005,P0010,Groceries,North,92,62.43,Cloudy,62.14,Spring,111,5743.56,2022-03
8890,2022-03-30,S005,P0011,Electronics,North,104,75.01,Cloudy,70.79,Spring,90,7801.040000000001,2022-03
8891,2022-03-30,S005,P0012,Furniture,North,64,116.13,Cloudy,122.58,Spring,59,7432.32,2022-03
8892,2022-03-30,S005,P0013,Groceries,North,179,91.64,Cloudy,90.57,Spring,168,16403.56,2022-03
8893,2022-03-30,S005,P0014,Furniture,North,35,142.11,Cloudy,170.59,Spring,47,4973.85,2022-03
8894,2022-03-30,S005,P0015,Groceries,North,61,46.72,Cloudy,41.49,Spring,93,2849.92,2022-03
8895,2022-03-30,S005,P0016,Toys,North,112,39.31,Cloudy,46.88,Spring,132,4402.72,2022-03
8896,2022-03-30,S005,P0017,Toys,North,197,43.54,Cloudy,48.78,Spring,180,8577.38,2022-03
8897,2022-03-30,S005,P0018,Clothing,North,37,23.56,Cloudy,21.14,Spring,103,871.7199999999999,2022-03
8898,2022-03-30,S005,P0019,Furniture,North,71,146.7,Cloudy,133.06,Spring,74,10415.7,2022-03
8899,2022-03-30,S005,P0020,Toys,North,129,35.47,Cloudy,34.42,Spring,158,4575.63,2022-03
8900,2022-03-31,S001,P0001,Electronics,North,121,69.04,Rainy,83.43,Spring,116,8353.84,2022-03
8901,2022-03-31,S001,P0002,Clothing,North,110,76.89,Rainy,85.89,Spring,149,8457.9,2022-03
8902,2022-03-31,S001,P0003,Clothing,North,59,48.24,Rainy,53.53,Spring,72,2846.1600000000003,2022-03
8903,2022-03-31,S001,P0004,Electronics,North,85,117.7,Rainy,109.49,Spring,105,10004.5,2022-03
8904,2022-03-31,S001,P0005,Groceries,North,91,52.73,Rainy,62.12,Spring,79,4798.429999999999,2022-03
8905,2022-03-31,S001,P0006,Toys,North,124,42.02,Rainy,47.8,Spring,118,5210.4800000000005,2022-03
8906,2022-03-31,S001,P0007,Groceries,North,112,26.86,Rainy,24.35,Spring,106,3008.32,2022-03
8907,2022-03-31,S001,P0008,Electronics,North,87,47.05,Rainy,45.75,Spring,109,4093.35,2022-03
8908,2022-03-31,S001,P0009,Clothing,North,66,82.49,Rainy,80.15,Spring,59,5444.339999999999,2022-03
8909,2022-03-31,S001,P0010,Furniture,North,59,119.99,Rainy,136.99,Spring,70,7079.41,2022-03
8910,2022-03-31,S001,P0011,Furniture,North,54,158.39,Rainy,180.62,Spring,82,8553.06,2022-03
8911,2022-03-31,S001,P0012,Groceries,North,75,76.21,Rainy,87.33,Spring,89,5715.749999999999,2022-03
8912,2022-03-31,S001,P0013,Toys,North,97,38.44,Rainy,33.4,Spring,125,3728.68,2022-03
8913,2022-03-31,S001,P0014,Groceries,North,167,79.85,Rainy,88.37,Spring,145,13334.95,2022-03
8914,2022-03-31,S001,P0015,Toys,North,116,16.7,Rainy,19.57,Spring,107,1937.2,2022-03
8915,2022-03-31,S001,P0016,Groceries,North,103,36.61,Rainy,40.61,Spring,113,3770.83,2022-03
8916,2022-03-31,S001,P0017,Toys,North,94,20.87,Rainy,24.5,Spring,85,1961.78,2022-03
8917,2022-03-31,S001,P0018,Groceries,North,78,64.34,Rainy,55.28,Spring,100,5018.52,2022-03
8918,2022-03-31,S001,P0019,Furniture,North,55,93.09,Rainy,101.94,Spring,51,5119.95,2022-03
8919,2022-03-31,S001,P0020,Furniture,North,48,115.27,Rainy,100.59,Spring,52,5532.96,2022-03
8920,2022-03-31,S002,P0001,Groceries,South,86,85.15,Cloudy,76.11,Spring,131,7322.900000000001,2022-03
8921,2022-03-31,S002,P0002,Toys,South,54,29.97,Cloudy,28.09,Spring,67,1618.38,2022-03
8922,2022-03-31,S002,P0003,Groceries,South,213,103.4,Cloudy,110.86,Spring,182,22024.2,2022-03
8923,2022-03-31,S002,P0004,Groceries,South,112,40.39,Cloudy,36.2,Spring,101,4523.68,2022-03
